"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"58292","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","40.9400","202410","26","94,000","129","28","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.01.20"
"58293","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9300","202410","26","151,000","130","21","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.01.31"
"58294","서울특별시 광진구 자양동","87-1","0087","0001","한강우성","84.7200","202410","26","128,500","102","8","개인","개인","1993","능동로1길 15","-","중개거래","서울 광진구","25.02.10"
"58295","서울특별시 성동구 옥수동","428","0428","0000","극동","57.7800","202410","26","109,500","-","14","개인","개인","1986","독서당로 191","20241224","중개거래","서울 성동구","-"
"58296","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.9100","202410","26","176,000","110","11","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.01.23"
"58297","서울특별시 중구 신당동","844","0844","0000","남산타운","84.8800","202410","26","127,000","17","13","개인","개인","2002","다산로 32","-","중개거래","서울 중구","25.02.12"
"58298","서울특별시 중구 만리동1가","231","0231","0000","LIG서울역리가","84.9866","202410","26","139,000","104","2","개인","개인","2012","만리재로33길 21","-","중개거래","서울 중구","25.02.04"
"58299","서울특별시 용산구 산천동","193","0193","0000","리버힐삼성","114.4800","202410","26","160,000","110","14","개인","개인","2001","효창원로 17","-","중개거래","서울 용산구","25.01.31"
"58300","서울특별시 용산구 산천동","193","0193","0000","리버힐삼성","84.9800","202410","26","130,000","108","5","개인","개인","2001","효창원로 17","-","중개거래","서울 용산구","25.03.31"
"58301","서울특별시 성동구 옥수동","528-1","0528","0001","옥수파크힐스117동~125동","59.7800","202410","26","173,000","122","16","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.02.20"
"58302","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202410","26","169,500","107","19","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.03.31"
"58303","서울특별시 동대문구 답십리동","80","0080","0000","답십리청솔우성","59.8900","202410","26","74,000","108","10","개인","개인","2000","전농로10길 20","-","중개거래","서울 동대문구","24.11.14"
"58304","서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","75.2000","202410","26","90,000","1","10","개인","개인","1989","왕십리로31나길 22","-","중개거래","서울 성동구","25.03.31"
"58305","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202410","26","177,250","108","12","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","24.12.09"
"58306","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202410","26","173,000","101","16","개인","개인","2015","무학로 33","-","중개거래","서울 성동구","24.12.20"
"58307","서울특별시 중구 신당동","843","0843","0000","삼성","114.9100","202410","26","126,700","107","17","개인","개인","1999","청구로1길 23","-","중개거래","서울 중구","25.01.22"
"58308","서울특별시 동대문구 전농동","6","0006","0000","전농우성","59.7800","202410","26","58,500","30","7","개인","개인","1992","사가정로 191","-","중개거래","서울 동대문구","25.01.31"
"58309","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","84.9800","202410","26","159,000","104","7","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.02.28"
"58310","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202410","26","169,500","-","19","개인","개인","2012","매봉길 15","20250312","중개거래","서울 성동구","-"
"58311","서울특별시 관악구 신림동","1698","1698","0000","태흥","59.8600","202410","26","43,300","-","19","개인","개인","1995","호암로 541","20241213","중개거래","서울 금천구","-"
"58312","서울특별시 서초구 서초동","1754","1754","0000","래미안서초에스티지S","111.0100","202410","26","332,500","203","6","개인","개인","2018","서운로 104","-","중개거래","서울 서초구","25.01.02"
"58313","서울특별시 서초구 서초동","1682","1682","0000","서초래미안","84.9700","202410","26","230,000","102","20","개인","개인","2003","서초대로65길 13-10","-","중개거래","서울 서초구","25.02.03"
"58314","서울특별시 서초구 잠원동","63-2","0063","0002","신반포청구","59.9100","202410","26","218,000","101","13","개인","개인","1998","신반포로33길 66","-","중개거래","서울 서초구","25.02.14"
"58315","서울특별시 서초구 잠원동","71-11","0071","0011","한신타워","59.4000","202410","26","198,000","102","15","개인","개인","1996","잠원로3길 8","-","중개거래","서울 서초구","25.01.20"
"58316","서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.1700","202410","26","310,000","502","3","개인","개인","1983","삼성로4길 17","-","중개거래","서울 강남구","25.02.28"
"58317","서울특별시 서초구 방배동","1015","1015","0000","임광","84.7800","202410","26","195,000","2","5","개인","개인","1985","방배로 14","-","중개거래","서울 서초구","25.01.20"
"58318","서울특별시 동작구 노량진동","331","0331","0000","형인한강","76.0500","202410","26","78,500","1","11","개인","개인","2001","만양로 36","-","중개거래","서울 동작구","25.02.26"
"58319","서울특별시 동작구 노량진동","323","0323","0000","우성","59.8200","202410","26","89,000","-","5","개인","개인","1997","만양로8길 50","20241122","중개거래","서울 동작구","-"
"58320","서울특별시 동작구 상도동","416","0416","0000","아이파크","84.9600","202410","26","114,000","103","16","개인","개인","2004","장승배기로 26","-","중개거래","서울 동작구","25.03.27"
"58321","서울특별시 동작구 상도동","416","0416","0000","아이파크","114.8300","202410","26","130,000","106","11","개인","개인","2004","장승배기로 26","-","중개거래","서울 동작구","25.03.27"
"58322","서울특별시 서초구 반포동","60-4","0060","0004","반포미도","84.9600","202410","26","276,000","303","2","개인","개인","1987","서초중앙로29길 28","-","중개거래","서울 서초구","25.01.03"
"58323","서울특별시 서초구 방배동","906-13","0906","0013","서리풀e편한세상","59.9700","202410","26","175,000","109","4","개인","개인","2010","효령로33길 50","-","중개거래","서울 서초구","25.01.21"
"58324","서울특별시 서초구 방배동","757-3","0757","0003","삼호3","183.1600","202410","26","265,000","11","1","개인","개인","1976","방배로45길 27","-","중개거래","서울 서초구","25.01.20"
"58325","서울특별시 동작구 사당동","105","0105","0000","사당우성2","46.7500","202410","26","85,800","207","8","개인","개인","1993","동작대로29길 91","-","중개거래","서울 동작구","24.11.29"
"58326","서울특별시 서초구 방배동","998","0998","0000","방배어울림","122.7850","202410","26","198,000","101","8","개인","개인","2008","명달로1길 51","-","중개거래","서울 서초구","25.01.09"
"58327","서울특별시 동작구 사당동","1142","1142","0000","진흥아리엘","84.9713","202410","26","80,000","-","4","개인","개인","2004","사당로16아길 43","-","중개거래","서울 동작구","24.12.19"
"58328","서울특별시 서초구 신원동","568","0568","0000","서초포레스타3단지","59.9600","202410","26","125,000","308","9","개인","개인","2014","헌릉로8길 22","-","중개거래","서울 서초구","25.03.27"
"58329","서울특별시 서초구 방배동","772-13","0772","0013","현대멤피스","158.8200","202410","26","282,500","105","19","개인","개인","2002","방배로 249","-","중개거래","서울 서초구","25.01.03"
"58330","서울특별시 서초구 방배동","754-1","0754","0001","롯데캐슬헤론","95.6600","202410","26","169,000","104","17","개인","개인","2006","동광로1길 112","-","중개거래","서울 서초구","24.10.31"
"58331","서울특별시 동작구 사당동","105","0105","0000","신동아4","59.8900","202410","26","98,750","402","8","개인","개인","1993","동작대로29길 110","-","중개거래","서울 동작구","24.12.20"
"58332","서울특별시 동작구 사당동","1154","1154","0000","사당휴먼시아","84.7300","202410","26","90,000","104","3","개인","개인","2009","사당로16길 96","-","중개거래","서울 동작구, 인천 서구","25.02.17"
"58333","서울특별시 동작구 신대방동","364-55","0364","0055","펭귄","63.0400","202410","26","51,500","1","5","개인","개인","1978","여의대방로22나길 47","-","중개거래","서울 동작구","24.12.20"
"58334","서울특별시 동작구 신대방동","686-48","0686","0048","동작협성휴포레시그니처","84.9464","202410","26","108,000","103동","23","개인","법인","2022","시흥대로 606","-","중개거래","경기 안산시 단원구, 서울 동작구","25.01.24"
"58335","서울특별시 동작구 노량진동","325","0325","0000","신동아리버파크","84.8800","202410","26","112,000","701","20","개인","개인","2001","만양로 19","-","중개거래","서울 동작구","25.02.03"
"58336","서울특별시 동작구 노량진동","323","0323","0000","우성","59.8200","202410","26","89,000","107","5","개인","개인","1997","만양로8길 50","-","중개거래","서울 강남구, 서울 동작구","25.01.24"
"58337","서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","84.9600","202410","26","87,500","101","4","개인","개인","2000","관악로30길 12","-","중개거래","서울 관악구","25.02.07"
"58338","서울특별시 관악구 봉천동","1728","1728","0000","관악파크푸르지오","84.9900","202410","26","90,500","103","10","개인","개인","2014","행운10길 21","-","중개거래","서울 관악구","25.01.15"
"58339","서울특별시 동작구 본동","481","0481","0000","신동아","46.7500","202410","26","69,000","1","2","개인","개인","1993","매봉로 134","-","중개거래","서울 동작구","25.01.17"
"58340","서울특별시 동작구 본동","487","0487","0000","한신휴플러스","59.7200","202410","26","84,500","102","2","개인","개인","2004","매봉로 99","-","중개거래","서울 동작구","25.02.27"
"58341","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(동아)","60.0000","202410","26","78,000","101","10","개인","법인","2003","성현로 80","-","중개거래","서울 관악구","24.12.19"
"58342","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(삼성)","84.9600","202410","26","91,000","137","13","개인","개인","2003","성현로 80","-","중개거래","서울 관악구","25.03.18"
"58343","서울특별시 서초구 신원동","619","0619","0000","서초포레스타6단지","59.9300","202410","26","136,000","606","4","개인","개인","2015","청계산로9길 1-12","-","중개거래","서울 강서구, 서울 서초구","25.02.24"
"58344","서울특별시 동작구 대방동","501","0501","0000","대림아파트","84.9200","202410","26","132,500","111","13","개인","개인","1993","여의대방로44길 10","-","중개거래","서울 동작구","24.12.10"
"58345","서울특별시 서초구 잠원동","160","0160","0000","신반포자이","84.9700","202410","26","372,000","105","14","개인","개인","2018","잠원로 60","-","중개거래","서울 서초구","25.02.17"
"58346","서울특별시 마포구 공덕동","370-9","0370","0009","공덕현대","84.6100","202410","26","111,000","102","6","개인","개인","1989","마포대로11길 73","-","중개거래","서울 마포구","25.01.31"
"58347","서울특별시 마포구 상암동","1618","1618","0000","DMC상암센트럴파크2단지","36.6900","202410","26","62,000","201","10","개인","개인","2009","월드컵북로42가길 11","-","중개거래","서울 마포구","24.12.10"
